category,mechanism,word1,word2,word3,word4,answer,coherence_score,hypernym_depth,bucket_size
green,wordnet_common_hypernym,apple,avocado,orange,peach,edible fruit,0.4706,6,22
green,wordnet_common_hypernym,bayonet,bullet,pike,spear,weapon,0.2840,8,40
green,wordnet_common_hypernym,dad,father,pop,stepmother,parent,0.3897,8,7
green,wordnet_common_hypernym,bean,berry,grain,peach,fruit,0.4374,8,49
green,wordnet_common_hypernym,bloodhound,husky,pointer,terrier,dog,0.2945,8,11
green,wordnet_common_hypernym,engine,generator,portable,turbine,machine,0.3611,7,45
green,wordnet_common_hypernym,grape,pea,peanut,soybean,vine,0.4141,8,13
green,wordnet_common_hypernym,coupe,engine,jeep,tank,wheeled vehicle,0.2798,7,55
green,wordnet_common_hypernym,catalog,dictionary,guidebook,pamphlet,book,0.3629,9,26
green,wordnet_common_hypernym,bronze,carving,marble,sculpture,plastic art,0.3562,7,12
green,wordnet_common_hypernym,churchman,deacon,shepherd,vicar,clergyman,0.3934,6,26
green,wordnet_common_hypernym,jacket,sack,shirt,skirt,garment,0.2993,7,69
green,wordnet_common_hypernym,jam,jelly,savory,sweet,dainty,0.3215,6,19
green,wordnet_common_hypernym,bedroom,cabin,pantry,trunk,room,0.3208,7,69
green,wordnet_common_hypernym,greatcoat,jacket,overcoat,sack,coat,0.3858,9,9
green,wordnet_common_hypernym,lacquer,overcoat,pigment,varnish,coating,0.3718,6,17
green,wordnet_common_hypernym,arrow,carbine,firearm,shotgun,weapon,0.4502,8,40
green,wordnet_common_hypernym,car,carriage,cart,wheel,wheeled vehicle,0.3300,7,55
green,wordnet_common_hypernym,barbecue,dinner,feast,supper,meal,0.5648,6,16
green,wordnet_common_hypernym,hammer,pitchfork,shovel,spade,hand tool,0.4026,8,21
green,wordnet_common_hypernym,gourd,marrow,potato,squash,vine,0.2822,8,13
green,wordnet_common_hypernym,carving,miniature,piece,sculpture,art,0.2951,6,37
green,wordnet_common_hypernym,bar,cabin,salon,stockroom,room,0.2710,7,69
green,wordnet_common_hypernym,cattleman,cowhand,cowman,porter,laborer,0.3366,7,21
green,wordnet_common_hypernym,cemetery,fairway,graveyard,tee,site,0.3240,7,16
green,wordnet_common_hypernym,edition,monthly,quarterly,weekly,periodical,0.3574,9,13
green,wordnet_common_hypernym,caliper,calorimeter,thermocouple,wristwatch,measuring instrument,0.3113,8,31
green,wordnet_common_hypernym,compressor,diaphragm,machine,pump,mechanical device,0.3172,8,51
green,wordnet_common_hypernym,broadcasting,cable,call,telephone,medium,0.2704,6,23
green,wordnet_common_hypernym,cab,convertible,limousine,taxi,motor vehicle,0.3983,9,26
green,wordnet_common_hypernym,audio,disk,recording,storage,memory device,0.3064,7,17
green,wordnet_common_hypernym,colt,foal,pup,puppy,young,0.5340,7,16
green,wordnet_common_hypernym,dais,deck,dock,pulpit,platform,0.2996,7,22
green,wordnet_common_hypernym,china,coffeepot,porcelain,urn,utensil,0.4522,7,14
green,wordnet_common_hypernym,cityscape,engraving,picture,watercolor,graphic art,0.2932,7,15
green,wordnet_common_hypernym,cannon,firearm,handgun,scattergun,gun,0.3268,9,16
green,wordnet_common_hypernym,castle,fort,munition,stockade,defensive structure,0.3047,6,15
green,wordnet_common_hypernym,cinema,journalism,television,video,medium,0.2847,6,23
green,wordnet_common_hypernym,breakfast,mess,picnic,supper,meal,0.3429,6,16
green,wordnet_common_hypernym,fresco,miniature,painting,picture,graphic art,0.2936,7,15
green,wordnet_common_hypernym,cemetery,grove,lawn,pasture,tract,0.3760,6,63
green,wordnet_common_hypernym,cotton,lace,wick,yarn,cord,0.3195,6,20
green,wordnet_common_hypernym,bean,filbert,flaxseed,rye,seed,0.3782,9,18
green,wordnet_common_hypernym,cattleman,cowboy,cowhand,picker,laborer,0.3373,7,21
green,wordnet_common_hypernym,deacon,magistrate,prosecutor,recorder,official,0.2726,6,33
green,wordnet_common_hypernym,coffee,corn,lemon,soybean,fruit,0.3322,8,49
green,wordnet_common_hypernym,diagnostician,doctor,quack,surgeon,health professional,0.4014,6,25
green,wordnet_common_hypernym,cab,jeep,sedan,van,motor vehicle,0.4901,9,26
green,wordnet_common_hypernym,cheekbone,rib,shaft,tusk,bone,0.2964,8,23
green,wordnet_common_hypernym,professor,reader,teacher,tutor,educator,0.2871,6,19
green,wordnet_common_hypernym,bandstand,floorboard,pier,wharf,horizontal surface,0.3303,6,29
green,wordnet_common_hypernym,captain,commander,corporal,general,military officer,0.2945,7,15
green,wordnet_common_hypernym,eyeglass,lens,ocular,viewer,optical device,0.2767,7,8
green,wordnet_common_hypernym,dictionary,manual,reader,vocabulary,book,0.2739,9,26
green,wordnet_common_hypernym,coupler,propeller,pump,swivel,mechanical device,0.2997,8,51
green,wordnet_common_hypernym,butter,cheese,cream,stick,dairy product,0.3221,6,6
green,wordnet_common_hypernym,armchair,bookcase,closet,workbench,furniture,0.3772,7,49
green,wordnet_common_hypernym,appointee,bailiff,jurist,prosecutor,official,0.3309,6,33
green,wordnet_common_hypernym,jacket,scarf,shawl,teddy,garment,0.4802,7,69
green,wordnet_common_hypernym,ambulance,jeep,machine,wagon,motor vehicle,0.2701,9,26
green,wordnet_common_hypernym,baker,peddler,retailer,vendor,merchant,0.3094,6,15
green,wordnet_common_hypernym,bed,bunk,hammock,sack,bedroom furniture,0.2883,8,9
green,wordnet_common_hypernym,gravy,mayonnaise,mustard,paste,condiment,0.4066,8,14
green,wordnet_common_hypernym,bivouac,cemetery,excavation,monument,site,0.3200,7,16
green,wordnet_common_hypernym,canon,deacon,preacher,vicar,clergyman,0.3549,6,26
green,wordnet_common_hypernym,bath,divan,palace,toilet,room,0.3178,7,69
green,wordnet_common_hypernym,alto,bass,coloratura,voice,singer,0.3538,7,13
green,wordnet_common_hypernym,backyard,campground,campsite,infield,tract,0.3307,6,63
green,wordnet_common_hypernym,cane,crook,crutch,cudgel,stick,0.2854,7,14
green,wordnet_common_hypernym,cardinal,chaplain,minister,rector,clergyman,0.3221,6,26
green,wordnet_common_hypernym,bar,firearm,pistol,rifle,gun,0.4499,9,16
green,wordnet_common_hypernym,bridge,dock,pavement,wharf,horizontal surface,0.3721,6,29
green,wordnet_common_hypernym,dais,pulpit,rostrum,stage,platform,0.3498,7,22
green,wordnet_common_hypernym,barricade,door,fender,wall,barrier,0.3024,7,29
green,wordnet_common_hypernym,breakfast,feast,snack,supper,meal,0.4555,6,16
green,wordnet_common_hypernym,soprano,violinist,vocalist,voice,musician,0.4503,6,24
green,wordnet_common_hypernym,chamber,den,hall,kitchen,room,0.2922,7,69
green,wordnet_common_hypernym,catsup,gravy,olive,paste,condiment,0.2978,8,14
green,wordnet_common_hypernym,archbishop,deacon,minister,preacher,clergyman,0.3728,6,26
green,wordnet_common_hypernym,bookcase,bureau,crib,dresser,furniture,0.3032,7,49
green,wordnet_common_hypernym,coffeepot,kettle,samovar,urn,pot,0.3784,8,5
green,wordnet_common_hypernym,dressing,mole,mustard,sauce,condiment,0.2711,8,14
green,wordnet_common_hypernym,cottage,lodge,monastery,palace,dwelling,0.3878,7,16
green,wordnet_common_hypernym,dock,pier,pulpit,stand,platform,0.2714,7,22
green,wordnet_common_hypernym,fin,forefinger,leg,thumb,extremity,0.3144,6,17
green,wordnet_common_hypernym,anthology,catechism,glossary,guidebook,publication,0.2785,8,56
green,wordnet_common_hypernym,porcelain,pottery,spider,urn,utensil,0.2808,7,14
green,wordnet_common_hypernym,cattleman,cowboy,miner,wrangler,laborer,0.3244,7,21
green,wordnet_common_hypernym,journal,monthly,pictorial,weekly,periodical,0.2704,9,13
green,wordnet_common_hypernym,awning,bonnet,drapery,palette,protective covering,0.3012,6,58
green,wordnet_common_hypernym,abdominal,biceps,calf,deltoid,skeletal muscle,0.4818,8,9
green,wordnet_common_hypernym,forearm,limb,stick,thigh,extremity,0.3084,6,17
green,wordnet_common_hypernym,antenna,receiver,rectifier,wiring,electrical device,0.3268,7,53
green,wordnet_common_hypernym,avocado,fig,orange,strawberry,edible fruit,0.4276,6,22
green,wordnet_common_hypernym,diagnostician,quack,resident,veterinarian,doctor,0.2792,8,16
green,wordnet_common_hypernym,armchair,buffet,desk,divan,furniture,0.2723,7,49
green,wordnet_common_hypernym,canteen,confessional,hall,kitchen,room,0.2724,7,69
green,wordnet_common_hypernym,assassin,peddler,thief,traitor,criminal,0.2945,7,37
green,wordnet_common_hypernym,arch,chine,heel,spine,skeletal structure,0.3516,6,9
green,wordnet_common_hypernym,end,fullback,receiver,tackle,football player,0.2885,6,10
green,wordnet_common_hypernym,kelp,protozoa,seaweed,tang,microorganism,0.3289,6,11
green,wordnet_common_hypernym,cafe,hospital,mansion,restaurant,building,0.3191,6,69
green,wordnet_common_hypernym,bayonet,blade,gun,revolver,weapon,0.3736,8,40
green,wordnet_common_hypernym,grate,railing,wall,wing,barrier,0.2981,7,29
green,wordnet_common_hypernym,belly,parenchyma,pleura,teeth,animal tissue,0.2820,6,59
green,wordnet_common_hypernym,lecturer,mistress,principal,teacher,educator,0.3050,6,19
green,wordnet_common_hypernym,analyst,diagnostician,pathologist,surgeon,medical practitioner,0.2780,7,20
green,wordnet_common_hypernym,bronze,engraving,gem,marble,art,0.2990,6,37
green,wordnet_common_hypernym,autoloader,handgun,rifle,scattergun,gun,0.3104,9,16
green,wordnet_common_hypernym,bandage,bedding,plaster,poultice,cloth covering,0.2752,6,30
green,wordnet_common_hypernym,cheekbone,posterior,shaft,shin,bone,0.2948,8,23
green,wordnet_common_hypernym,cityscape,engraving,molding,watercolor,art,0.2793,6,37
green,wordnet_common_hypernym,disc,disk,recording,video,memory device,0.3526,7,17
green,wordnet_common_hypernym,carriage,cart,convertible,trolley,wheeled vehicle,0.3134,7,55
green,wordnet_common_hypernym,algae,kelp,seaweed,virus,microorganism,0.3962,6,11
green,wordnet_common_hypernym,carrier,cruiser,destroyer,submarine,warship,0.3169,9,6
green,wordnet_common_hypernym,garrison,headquarters,outpost,silo,military installation,0.2895,6,9
green,wordnet_common_hypernym,beard,mane,mustache,quill,body covering,0.4397,6,40
green,wordnet_common_hypernym,dinner,lunch,picnic,snack,meal,0.4933,6,16
green,wordnet_common_hypernym,brigadier,lieutenant,marshal,skipper,commissioned officer,0.2912,8,11
green,wordnet_common_hypernym,cabin,dormitory,dungeon,floor,room,0.2798,7,69
green,wordnet_common_hypernym,colonel,commander,marshal,skipper,commissioned officer,0.3745,8,11
green,wordnet_common_hypernym,censor,judge,justice,magistrate,official,0.2884,6,33
green,wordnet_common_hypernym,elder,magistrate,minister,prosecutor,official,0.3011,6,33
green,wordnet_common_hypernym,console,dresser,hammock,sofa,furniture,0.3631,7,49
green,wordnet_common_hypernym,boss,chief,director,foreman,supervisor,0.3625,6,8
green,wordnet_common_hypernym,chariot,jeep,trolley,truck,wheeled vehicle,0.3952,7,55
green,wordnet_common_hypernym,epiphysis,fang,shaft,shin,bone,0.2756,8,23
green,wordnet_common_hypernym,colon,jejunum,pump,stomach,internal organ,0.3021,6,11
green,wordnet_common_hypernym,cheekbone,chop,forehead,jaw,connective tissue,0.3603,7,32
green,wordnet_common_hypernym,chow,hound,husky,terrier,dog,0.3544,8,11
green,wordnet_common_hypernym,cabin,farmhouse,monastery,villa,house,0.4315,7,14
green,wordnet_common_hypernym,ethicist,libertarian,realist,utilitarian,philosopher,0.2756,6,11
green,wordnet_common_hypernym,booklet,leaflet,pamphlet,reference,publication,0.4750,8,56
green,wordnet_common_hypernym,diaper,greatcoat,muffler,shirt,garment,0.2971,7,69
green,wordnet_common_hypernym,almond,gourd,grape,soybean,fruit,0.4152,8,49
green,wordnet_common_hypernym,dais,rostrum,stage,stump,horizontal surface,0.2802,6,29
green,wordnet_common_hypernym,cartilage,epiphysis,eyelid,tonsil,animal tissue,0.3582,6,59
green,wordnet_common_hypernym,ballroom,cabin,kitchen,stateroom,room,0.3557,7,69
green,wordnet_common_hypernym,bandstand,bridge,dais,dock,platform,0.2867,7,22
green,wordnet_common_hypernym,bar,fence,wall,weir,barrier,0.2828,7,29
green,wordnet_common_hypernym,detective,matron,officer,warden,lawman,0.3371,6,22
green,wordnet_common_hypernym,blank,canister,cartridge,tracer,ammunition,0.2871,7,8
green,wordnet_common_hypernym,doctor,psychiatrist,quack,specialist,medical practitioner,0.3210,7,20
green,wordnet_common_hypernym,apartment,farmhouse,hall,hearth,housing,0.2814,6,34
green,wordnet_common_hypernym,cotton,warp,worsted,yarn,cord,0.3426,6,20
green,wordnet_common_hypernym,hut,loft,sanctuary,tent,shelter,0.2858,6,14
green,wordnet_common_hypernym,marrow,mushroom,pepper,radish,vegetable,0.3341,6,26
green,wordnet_common_hypernym,baron,hostess,industrialist,proprietor,businessman,0.3240,6,19
green,wordnet_common_hypernym,countenance,mug,physiognomy,visage,face,0.3952,6,4
green,wordnet_common_hypernym,colt,gelding,stallion,stud,male,0.6300,7,6
green,wordnet_common_hypernym,car,limousine,taxi,wagon,motor vehicle,0.4059,9,26
green,wordnet_common_hypernym,dentist,orthodontist,pathologist,surgeon,health professional,0.4911,6,25
green,wordnet_common_hypernym,bivouac,cemetery,dig,graveyard,site,0.2777,7,16
green,wordnet_common_hypernym,bellboy,bridesmaid,courtier,stewardess,attendant,0.3025,6,16
green,wordnet_common_hypernym,cabin,cottage,manor,residence,house,0.3920,7,14
green,wordnet_common_hypernym,dentist,nightingale,pathologist,veterinarian,health professional,0.2902,6,25
green,wordnet_common_hypernym,artery,bypass,driveway,roadway,road,0.3312,6,25
green,wordnet_common_hypernym,colon,crop,liver,rumen,internal organ,0.2852,6,11
green,wordnet_common_hypernym,beard,eyebrow,stubble,toothbrush,hair,0.3063,7,26
green,wordnet_common_hypernym,bean,coffee,flaxseed,peanut,seed,0.3574,9,18
green,wordnet_common_hypernym,dentist,intern,orthodontist,pathologist,medical practitioner,0.3261,7,20
green,wordnet_common_hypernym,lavatory,shower,sink,tap,plumbing fixture,0.2741,6,10
green,wordnet_common_hypernym,hitter,shortstop,southpaw,twirler,ballplayer,0.4146,6,16
green,wordnet_common_hypernym,fresco,marble,modernism,sculpture,art,0.3674,6,37
green,wordnet_common_hypernym,anterior,fang,forehead,tooth,bone,0.3002,8,23
green,wordnet_common_hypernym,brochure,guidebook,textbook,yearly,book,0.2709,9,26
green,wordnet_common_hypernym,amplifier,camera,lens,processor,electronic equipment,0.2757,7,21
green,wordnet_common_hypernym,dentist,doctor,intern,psychiatrist,medical practitioner,0.3738,7,20
green,wordnet_common_hypernym,catheter,drain,hose,sewer,tube,0.3051,8,21
green,wordnet_common_hypernym,bandit,conspirator,robber,thief,criminal,0.4786,7,37
green,wordnet_common_hypernym,hitter,lefthander,pitcher,twirler,ballplayer,0.5003,6,16
green,wordnet_common_hypernym,gallery,palace,parlor,rotunda,room,0.3253,7,69
green,wordnet_common_hypernym,cafeteria,canteen,grill,teahouse,restaurant,0.2924,7,5
green,wordnet_common_hypernym,dictionary,glossary,guidebook,manual,book,0.3708,9,26
green,wordnet_common_hypernym,bacteria,germ,protozoa,tang,microorganism,0.3464,6,11
green,wordnet_common_hypernym,buffet,dinner,picnic,supper,meal,0.5811,6,16
green,wordnet_common_hypernym,filly,foal,hog,puppy,young mammal,0.3399,8,12
green,wordnet_common_hypernym,calf,pecs,pectoralis,serratus,skeletal muscle,0.2711,8,9
green,wordnet_common_hypernym,captain,colonel,marshal,skipper,military officer,0.3652,7,15
green,wordnet_common_hypernym,banquet,breakfast,refreshment,supper,meal,0.4396,6,16
green,wordnet_common_hypernym,deputy,inspector,sergeant,sheriff,lawman,0.3489,6,22
green,wordnet_common_hypernym,fireman,hostler,woman,wrangler,laborer,0.2996,7,21
green,wordnet_common_hypernym,catcher,fielder,slugger,twirler,ballplayer,0.3810,6,16
green,wordnet_common_hypernym,buffet,couch,sofa,vanity,furniture,0.2844,7,49
green,wordnet_common_hypernym,cabana,loft,oasis,sanctuary,shelter,0.2754,6,14
green,wordnet_common_hypernym,journal,manual,pamphlet,textbook,publication,0.3142,8,56
green,wordnet_common_hypernym,antenna,detector,dipole,filter,electrical device,0.3463,7,53
green,wordnet_common_hypernym,abstractionist,realist,watercolorist,wood,painter,0.3266,6,11
green,wordnet_common_hypernym,coupe,electric,saloon,van,motor vehicle,0.2817,9,26
green,wordnet_common_hypernym,burr,hatchet,knife,razor,cutting implement,0.3285,8,14
green,wordnet_common_hypernym,lodge,monastery,residence,villa,dwelling,0.3990,7,16
green,wordnet_common_hypernym,fireplace,furnace,hearth,pit,enclosure,0.3623,7,32
green,wordnet_common_hypernym,gut,heart,liver,rumen,internal organ,0.3240,6,11
green,wordnet_common_hypernym,base,hill,mound,plate,baseball equipment,0.3163,8,11
green,wordnet_common_hypernym,engraving,fresco,marble,mosaic,art,0.4340,6,37
green,wordnet_common_hypernym,assassin,blackmailer,henchman,racketeer,criminal,0.4384,7,37
green,wordnet_common_hypernym,bloodhound,husky,puppy,stray,domestic animal,0.3469,7,15
green,wordnet_common_hypernym,directory,guidebook,itinerary,text,book,0.3105,9,26
green,wordnet_common_hypernym,campground,cemetery,dump,encampment,site,0.3051,7,16
green,wordnet_common_hypernym,beard,bush,fuzz,mustache,hair,0.3203,7,26
green,wordnet_common_hypernym,bobby,captain,cop,trooper,policeman,0.2951,7,12
green,wordnet_common_hypernym,automatic,cannon,handgun,pistol,gun,0.3596,9,16
green,wordnet_common_hypernym,bonnet,curtain,mask,sunshade,protective covering,0.2822,6,58
green,wordnet_common_hypernym,catcher,hitter,mantle,runner,ballplayer,0.2861,6,16
green,wordnet_common_hypernym,bean,hop,pea,pepper,vine,0.3065,8,13
green,wordnet_common_hypernym,anterior,epiphysis,jaw,shaft,bone,0.3549,8,23
green,wordnet_common_hypernym,bone,pleura,shaft,tonsil,animal tissue,0.2799,6,59
green,wordnet_common_hypernym,acre,city,land,state,administrative district,0.3132,6,47
green,wordnet_common_hypernym,bell,drum,fiddle,sax,musical instrument,0.2904,7,27
green,wordnet_common_hypernym,burglar,butcher,rustler,thief,criminal,0.3924,7,37
green,wordnet_common_hypernym,minstrel,tenor,vocalist,voice,musician,0.2929,6,24
green,wordnet_common_hypernym,bus,flat,pickup,wagon,wheeled vehicle,0.2705,7,55
green,wordnet_common_hypernym,cruiser,limousine,pickup,saloon,motor vehicle,0.3096,9,26
green,wordnet_common_hypernym,base,fort,garrison,outpost,military installation,0.3799,6,9
green,wordnet_common_hypernym,engine,outboard,rocket,turbine,motor,0.3139,8,8
green,wordnet_common_hypernym,city,municipality,township,union,administrative district,0.4170,6,47
green,wordnet_common_hypernym,academic,lecturer,professor,teacher,educator,0.4420,6,19
green,wordnet_common_hypernym,brass,guitar,tambourine,woodwind,musical instrument,0.3875,7,27
green,wordnet_common_hypernym,baritone,horn,saxophone,whistle,musical instrument,0.3938,7,27
green,wordnet_common_hypernym,edition,guidebook,itinerary,journal,publication,0.2793,8,56
green,wordnet_common_hypernym,aorta,artery,capillary,vein,vessel,0.3824,7,5
green,wordnet_common_hypernym,beast,brute,bully,wildcat,attacker,0.2842,6,11
green,wordnet_common_hypernym,carving,engraving,marble,mold,art,0.2769,6,37
green,wordnet_common_hypernym,cherry,fig,grapefruit,orange,edible fruit,0.3563,6,22
green,wordnet_common_hypernym,alto,bass,berry,soprano,singer,0.3308,7,13
green,wordnet_common_hypernym,captain,seafarer,skipper,steward,sailor,0.3644,6,12
green,wordnet_common_hypernym,bacteria,bug,seaweed,virus,microorganism,0.3573,6,11
green,wordnet_common_hypernym,frontiersman,homesteader,pilgrim,pioneer,settler,0.2836,6,6
green,wordnet_common_hypernym,apple,bean,orange,rye,fruit,0.3604,8,49
green,wordnet_common_hypernym,cheekbone,fang,jaw,jowl,connective tissue,0.2708,7,32
green,wordnet_common_hypernym,abstraction,canvas,cityscape,miniature,painting,0.2738,8,9
green,wordnet_common_hypernym,rib,skin,skullcap,tendon,connective tissue,0.2765,7,32
green,wordnet_common_hypernym,canteen,floor,kitchenette,lavatory,room,0.3324,7,69
green,wordnet_common_hypernym,gourd,legume,pea,soybean,vine,0.3512,8,13
green,wordnet_common_hypernym,baby,calf,kitten,puppy,young mammal,0.4907,8,12
green,wordnet_common_hypernym,bedroom,den,kitchen,toilet,room,0.4019,7,69
green,wordnet_common_hypernym,belch,tremble,wink,yawn,reflex,0.3260,6,19
green,wordnet_common_hypernym,cabin,manor,residence,villa,housing,0.3972,6,34
green,wordnet_common_hypernym,beard,brow,bush,stubble,hair,0.3435,7,26
green,wordnet_common_hypernym,calf,chick,hog,pup,young,0.3329,7,16
green,wordnet_common_hypernym,ballroom,bathroom,kitchenette,pantry,room,0.3456,7,69
green,wordnet_common_hypernym,deck,floor,pad,pavement,horizontal surface,0.2859,6,29
green,wordnet_common_hypernym,fin,finger,forearm,stick,extremity,0.2780,6,17
green,wordnet_common_hypernym,envelope,pocket,pouch,skin,bag,0.2900,7,9
green,wordnet_common_hypernym,cowboy,cowman,gypsy,porter,laborer,0.3186,7,21
green,wordnet_common_hypernym,dip,dressing,gravy,mayonnaise,condiment,0.2901,8,14
green,wordnet_common_hypernym,lingerie,mink,raincoat,skirt,garment,0.3243,7,69
green,wordnet_common_hypernym,collage,graphic,portrait,slide,picture,0.2828,7,13
green,wordnet_common_hypernym,boiler,coffeepot,pan,samovar,cooking utensil,0.3096,9,9
green,wordnet_common_hypernym,batter,closer,hitter,slugger,ballplayer,0.2785,6,16
green,wordnet_common_hypernym,colon,harbor,hull,seaport,port,0.2701,6,8
green,wordnet_common_hypernym,pyrometer,thermocouple,thermometer,wristwatch,measuring instrument,0.3532,8,31
green,wordnet_common_hypernym,caller,narrator,questioner,teller,speaker,0.2877,6,14
green,wordnet_common_hypernym,coconut,gourd,grapefruit,strawberry,fruit,0.4139,8,49
green,wordnet_common_hypernym,baby,calf,filly,foal,young mammal,0.4033,8,12
green,wordnet_common_hypernym,artery,freeway,parkway,street,road,0.3771,6,25
green,wordnet_common_hypernym,impressionist,marsh,realist,watercolorist,painter,0.2931,6,11
green,wordnet_common_hypernym,bobby,deputy,officer,warden,lawman,0.3377,6,22
green,wordnet_common_hypernym,corridor,gate,subway,tunnel,passageway,0.2778,7,13
green,wordnet_common_hypernym,batter,fireman,lefthander,twirler,ballplayer,0.3042,6,16
green,wordnet_common_hypernym,accommodation,apartment,house,residence,housing,0.4462,6,34
green,wordnet_common_hypernym,cowman,hostler,peasant,wrangler,laborer,0.2939,7,21
green,wordnet_common_hypernym,brittle,jelly,peppermint,sweet,dainty,0.3036,6,19
green,wordnet_common_hypernym,cheekbone,skin,submucosa,tooth,animal tissue,0.3099,6,59
green,wordnet_common_hypernym,booklet,brochure,itinerary,pamphlet,book,0.5149,9,26
green,wordnet_common_hypernym,dean,executive,president,treasury,administrator,0.3009,6,9
green,wordnet_common_hypernym,barbecue,breakfast,feast,picnic,meal,0.4626,6,16
green,wordnet_common_hypernym,blackmailer,gangster,thief,traitor,criminal,0.3598,7,37
green,wordnet_common_hypernym,informant,interviewer,orator,questioner,speaker,0.3035,6,14
green,wordnet_common_hypernym,bedroom,hall,rotunda,vestibule,room,0.3410,7,69
green,wordnet_common_hypernym,algae,bacteria,bug,protozoa,microorganism,0.4452,6,11
green,wordnet_common_hypernym,manometer,micrometer,pyrometer,radar,measuring instrument,0.3652,8,31
green,wordnet_common_hypernym,bar,fender,grate,grille,barrier,0.2826,7,29
green,wordnet_common_hypernym,cartridge,gear,gun,machine,mechanical device,0.2811,8,51
green,wordnet_common_hypernym,door,gate,grille,wall,barrier,0.3062,7,29
green,wordnet_common_hypernym,bean,ear,pea,pineapple,fruit,0.3561,8,49
green,wordnet_common_hypernym,farmhouse,manor,residence,villa,dwelling,0.4818,7,16
green,wordnet_common_hypernym,hop,legume,pea,peanut,vine,0.2895,8,13
green,wordnet_common_hypernym,bone,forehead,nasal,skin,connective tissue,0.3871,7,32
green,wordnet_common_hypernym,alto,minstrel,soprano,voice,singer,0.3384,7,13
green,wordnet_common_hypernym,alto,coloratura,violinist,voice,musician,0.3888,6,24
green,wordnet_common_hypernym,emissary,emperor,monarch,sovereign,representative,0.3210,6,26
green,wordnet_common_hypernym,bunk,couch,hammock,sack,bed,0.2766,9,8
green,wordnet_common_hypernym,automatic,bayonet,firearm,handgun,weapon,0.3298,8,40
green,wordnet_common_hypernym,academic,chancellor,lecturer,principal,educator,0.3127,6,19
green,wordnet_common_hypernym,amplifier,mixer,printer,stereo,electronic equipment,0.3445,7,21
green,wordnet_common_hypernym,bean,corn,grain,rye,seed,0.4951,9,18
green,wordnet_common_hypernym,bass,drum,tambourine,wood,musical instrument,0.3004,7,27
green,wordnet_common_hypernym,governess,instructor,principal,tutor,educator,0.3131,6,19
green,wordnet_common_hypernym,bass,bell,piano,saxophone,musical instrument,0.3794,7,27
green,wordnet_common_hypernym,doctor,intern,orthodontist,physician,health professional,0.3863,6,25
green,wordnet_common_hypernym,bronze,marble,sculpture,watercolor,art,0.3880,6,37
green,wordnet_common_hypernym,cop,detective,investigator,sheriff,lawman,0.4500,6,22
green,wordnet_common_hypernym,firearm,musket,rod,shotgun,gun,0.3614,9,16
green,wordnet_common_hypernym,burglar,ghoul,pirate,robber,thief,0.3509,8,10
green,wordnet_common_hypernym,cowhand,cowman,digger,peasant,laborer,0.3027,7,21
green,wordnet_common_hypernym,colt,foal,kitten,puppy,young mammal,0.4932,8,12
green,wordnet_common_hypernym,barbecue,fender,grate,grill,supporting structure,0.3396,6,44
green,wordnet_common_hypernym,belch,blink,gulp,yawn,reflex,0.3174,6,19
green,wordnet_common_hypernym,celery,green,onion,pea,vegetable,0.3729,6,26
green,wordnet_common_hypernym,chemist,orthodontist,quack,surgeon,health professional,0.3011,6,25
green,wordnet_common_hypernym,apple,avocado,grape,lemon,edible fruit,0.5054,6,22
green,wordnet_common_hypernym,escutcheon,sheath,sunshade,windshield,protective covering,0.2752,6,58
green,wordnet_common_hypernym,diagnostician,intern,specialist,surgeon,doctor,0.2896,8,16
green,wordnet_common_hypernym,kernel,nut,rye,walnut,seed,0.2861,9,18
green,wordnet_common_hypernym,coconut,coffee,oilseed,peanut,seed,0.3087,9,18
green,wordnet_common_hypernym,calorimeter,interferometer,manometer,tape,measuring instrument,0.2937,8,31
green,wordnet_common_hypernym,blackmailer,ghoul,hoodlum,peddler,criminal,0.2959,7,37
green,wordnet_common_hypernym,banana,cherry,grape,strawberry,edible fruit,0.4829,6,22
green,wordnet_common_hypernym,fender,lattice,truss,window,supporting structure,0.2710,6,44
green,wordnet_common_hypernym,bandit,hijacker,lifter,robber,thief,0.3269,8,10
green,wordnet_common_hypernym,dungeon,fortress,stockade,stronghold,defensive structure,0.3222,6,15
green,wordnet_common_hypernym,diagnostician,doctor,pathologist,veterinarian,medical practitioner,0.4282,7,20
green,wordnet_common_hypernym,cannon,carbine,revolver,shotgun,gun,0.4556,9,16
green,wordnet_common_hypernym,baker,grocer,jeweler,retailer,merchant,0.4441,6,15
green,wordnet_common_hypernym,dean,director,manager,minister,administrator,0.3905,6,9
green,wordnet_common_hypernym,axis,jaw,skull,teeth,bone,0.3267,8,23
green,wordnet_common_hypernym,beet,cabbage,cayenne,chili,vegetable,0.4079,6,26
green,wordnet_common_hypernym,drummer,pianist,soloist,vocalist,musician,0.6332,6,24
green,wordnet_common_hypernym,amplifier,phone,radio,transmitter,electronic equipment,0.3498,7,21
green,wordnet_common_hypernym,anthology,collection,journal,pamphlet,publication,0.2914,8,56
green,wordnet_common_hypernym,caliper,pyrometer,tape,thermocouple,measuring instrument,0.3408,8,31
green,wordnet_common_hypernym,camera,lens,printer,transmitter,electronic equipment,0.3182,7,21
green,wordnet_common_hypernym,bass,brass,guitar,trumpet,musical instrument,0.3863,7,27
green,wordnet_common_hypernym,grocer,jeweler,peddler,trader,merchant,0.3497,6,15
